timestamp,2 metre temperature,2 metre dewpoint temperature,Mean wave period,Total precipitation,Mean wave direction,Significant height of combined wind waves and swell,10 metre U wind component,10 metre V wind component
2017-01-06 00:00:00+00:00,278.777099609375,275.741455078125,6.610250473022461,,23.58453369140625,1.2441587448120117,0.657938539981842,6.110898017883301
2017-01-06 01:00:00+00:00,278.502685546875,275.96923828125,6.31735897064209,,34.381317138671875,1.2545452117919922,1.0345830917358398,6.7871856689453125
2017-01-06 02:00:00+00:00,278.277587890625,275.939208984375,6.025298118591309,,51.258209228515625,1.269021987915039,1.5032072067260742,7.127301216125488
2017-01-06 03:00:00+00:00,278.04248046875,275.888671875,5.780632019042969,,67.17105102539062,1.2757835388183594,2.1206464767456055,7.447772026062012
2017-01-06 04:00:00+00:00,277.83642578125,275.81298828125,5.561798095703125,,88.5234375,1.2777118682861328,2.4072818756103516,7.724434852600098
2017-01-06 05:00:00+00:00,277.694580078125,275.701904296875,5.379554748535156,,119.35772705078125,1.2738981246948242,2.5388927459716797,7.8913373947143555
2017-01-06 06:00:00+00:00,277.5947265625,275.598876953125,5.227202415466309,1.4309744074125774e-06,143.68380737304688,1.263728141784668,2.664764404296875,7.783242225646973
2017-01-06 07:00:00+00:00,277.483642578125,275.4775390625,5.067434310913086,,157.712890625,1.2630329132080078,2.533980369567871,8.149974822998047
2017-01-06 08:00:00+00:00,277.4228515625,275.337890625,4.905305862426758,,167.78048706054688,1.2795495986938477,2.6950502395629883,8.399873733520508
2017-01-06 09:00:00+00:00,277.42041015625,275.238525390625,4.78271484375,,174.15725708007812,1.2959260940551758,2.7423133850097656,8.542941093444824
2017-01-06 10:00:00+00:00,277.337890625,275.81689453125,4.711885452270508,,177.44944763183594,1.2902717590332031,2.9817352294921875,8.954014778137207
2017-01-06 11:00:00+00:00,277.664794921875,275.90087890625,4.630374908447266,,181.59649658203125,1.3118019104003906,3.6962356567382812,9.121676445007324
2017-01-06 12:00:00+00:00,278.02197265625,276.03125,4.57205867767334,,185.8200225830078,1.3343801498413086,4.447942733764648,8.799765586853027
2017-01-06 13:00:00+00:00,278.421630859375,276.197265625,4.539202690124512,,189.4184112548828,1.3438129425048828,4.680943489074707,8.634106636047363
2017-01-06 14:00:00+00:00,278.74951171875,276.3525390625,4.527271270751953,,191.42662048339844,1.3288402557373047,4.455705642700195,8.567137718200684
