timestamp,10 metre U wind component,Mean wave period,2 metre temperature,Significant height of combined wind waves and swell,Mean wave direction,Total precipitation,10 metre V wind component,2 metre dewpoint temperature
2017-08-14 13:00:00+00:00,-5.209782600402832,5.126827239990234,290.398193359375,0.7132062315940857,36.91575622558594,,4.791080474853516,287.193115234375
2017-08-14 14:00:00+00:00,-5.629823684692383,4.851931571960449,290.49609375,0.7550620436668396,61.07940673828125,,5.111666679382324,287.407958984375
2017-08-14 15:00:00+00:00,-5.568652153015137,4.626038551330566,290.4599609375,0.8041081428527832,83.59819030761719,,5.655683517456055,287.731689453125
2017-08-14 16:00:00+00:00,-4.862651824951172,4.522256851196289,290.322021484375,0.8353449702262878,96.11111450195312,,6.2070770263671875,288.07080078125
2017-08-14 17:00:00+00:00,-4.109925270080566,4.530414581298828,290.53662109375,0.8356269598007202,100.81936645507812,,6.457128524780273,288.2421875
2017-08-14 18:00:00+00:00,-4.225527763366699,4.580019950866699,290.678955078125,0.820325493812561,101.11691284179688,0.0,6.496060371398926,288.37353515625
2017-08-14 19:00:00+00:00,-4.402984619140625,4.594298362731934,290.685791015625,0.810684859752655,102.25262451171875,,6.731634140014648,288.40869140625
2017-08-14 20:00:00+00:00,-4.211392402648926,4.610382080078125,290.64306640625,0.7978889346122742,102.96365356445312,,6.759015083312988,288.3994140625
2017-08-14 21:00:00+00:00,-2.793147087097168,4.647574424743652,290.541748046875,0.7742293477058411,102.27458190917969,,7.255414009094238,288.287353515625
2017-08-14 22:00:00+00:00,-2.3112144470214844,4.716954231262207,290.658447265625,0.7384903430938721,99.92900085449219,,5.8240509033203125,287.696533203125
2017-08-14 23:00:00+00:00,-2.616006851196289,4.722726821899414,290.5712890625,0.7135717272758484,100.85623168945312,,5.670051574707031,287.6962890625
2017-08-15 00:00:00+00:00,-1.3580121994018555,4.648580551147461,290.51513671875,0.7066639065742493,109.08775329589844,,6.179224014282227,287.706787109375
2017-08-15 01:00:00+00:00,0.4254527688026428,4.587492942810059,290.430908203125,0.7047470211982727,118.24685668945312,,6.364589691162109,287.676025390625
