timestamp,Mean wave direction,10 metre U wind component,Significant height of combined wind waves and swell,2 metre dewpoint temperature,10 metre V wind component,Total precipitation,2 metre temperature,Mean wave period
2017-07-01 00:00:00+00:00,358.299560546875,1.7100448608398438,1.216054916381836,285.140380859375,-8.401798248291016,,287.62548828125,4.70432186126709
2017-07-01 01:00:00+00:00,357.33349609375,3.1787147521972656,1.2714262008666992,285.08935546875,-8.634500503540039,,287.615966796875,4.7244062423706055
2017-07-01 02:00:00+00:00,355.911376953125,4.165665626525879,1.3610668182373047,285.208984375,-9.415949821472168,,287.47265625,4.740444183349609
2017-07-01 03:00:00+00:00,355.714599609375,3.563002586364746,1.423140525817871,285.296142578125,-9.601497650146484,,287.3896484375,4.808865547180176
2017-07-01 04:00:00+00:00,355.281494140625,3.4198379516601562,1.4722909927368164,285.3427734375,-9.661232948303223,,287.352783203125,4.880565643310547
2017-07-01 05:00:00+00:00,354.8857421875,3.753030776977539,1.5179462432861328,285.39013671875,-9.626395225524902,,287.28271484375,4.952822685241699
2017-07-01 06:00:00+00:00,355.147216796875,3.7429275512695312,1.5402717590332031,285.37451171875,-9.458284378051758,0.0,287.233642578125,5.028249740600586
2017-07-01 07:00:00+00:00,355.3916015625,3.7332162857055664,1.5514345169067383,285.34765625,-9.244610786437988,,287.213134765625,5.086986541748047
2017-07-01 08:00:00+00:00,355.23681640625,4.163142204284668,1.5559349060058594,285.344482421875,-8.978930473327637,,287.17333984375,5.128518104553223
2017-07-01 09:00:00+00:00,355.207275390625,4.151544570922852,1.5438508987426758,285.3359375,-8.486907005310059,,287.0986328125,5.169092178344727
2017-07-01 10:00:00+00:00,356.602783203125,3.979055404663086,1.4817171096801758,285.218505859375,-7.507494926452637,,286.865234375,5.241769790649414
2017-07-01 11:00:00+00:00,357.519775390625,4.852846145629883,1.4197311401367188,285.151123046875,-6.517407417297363,,286.9140625,5.2940874099731445
2017-07-01 12:00:00+00:00,358.529052734375,4.995662689208984,1.3544740676879883,285.018798828125,-5.140374183654785,,287.01513671875,5.349214553833008
2017-07-01 13:00:00+00:00,0.49608558416366577,3.9454174041748047,1.2760162353515625,284.916748046875,-3.294767379760742,,287.08837890625,5.4380598068237305
2017-07-01 14:00:00+00:00,3.0563745498657227,2.9631166458129883,1.1955633163452148,284.886962890625,-1.1424760818481445,,287.179931640625,5.538413047790527
2017-07-01 15:00:00+00:00,5.353772163391113,1.9551591873168945,1.1270570755004883,284.931640625,0.9366365671157837,,287.3828125,5.6100358963012695
2017-07-01 16:00:00+00:00,7.16767692565918,1.7946081161499023,1.0691165924072266,285.197265625,2.1259613037109375,,287.7216796875,5.656423568725586
2017-07-01 17:00:00+00:00,8.358678817749023,2.9871091842651367,1.0207023620605469,285.67822265625,2.6288928985595703,,288.3115234375,5.670872688293457
2017-07-01 18:00:00+00:00,8.867770195007324,4.734029769897461,0.9802827835083008,285.9892578125,2.641620635986328,0.0,289.056884765625,5.647478103637695
2017-07-01 19:00:00+00:00,8.929062843322754,5.662197113037109,0.9444519877433777,285.92333984375,2.223057746887207,,289.631103515625,5.604259490966797
2017-07-01 20:00:00+00:00,8.904348373413086,5.124410629272461,0.9099065661430359,285.85205078125,1.696889877319336,,289.669677734375,5.563579559326172
2017-07-01 21:00:00+00:00,8.631172180175781,4.613783836364746,0.8778625726699829,285.831298828125,0.7635316848754883,,289.39794921875,5.516889572143555
2017-07-01 22:00:00+00:00,7.52569580078125,4.943277359008789,0.8491529822349548,286.46484375,-0.8122684955596924,,289.438720703125,5.449121475219727
2017-07-01 23:00:00+00:00,5.773343086242676,5.083425521850586,0.8266912698745728,286.205810546875,-2.463320732116699,,289.067626953125,5.349566459655762
2017-07-06 00:00:00+00:00,27.767623901367188,-2.4333505630493164,0.526773989200592,287.00927734375,-0.2506292462348938,,287.82666015625,5.423614501953125
2017-07-06 01:00:00+00:00,28.421188354492188,-2.584242820739746,0.5244882106781006,287.0771484375,0.1256040334701538,,287.845947265625,5.356962203979492
2017-07-06 02:00:00+00:00,28.8009033203125,-2.888920783996582,0.5210921764373779,287.15380859375,0.11330783367156982,,287.90380859375,5.305957794189453
2017-07-06 03:00:00+00:00,29.853271484375,-3.662478446960449,0.5206424593925476,287.233154296875,0.112373948097229,,288.011474609375,5.222726821899414
