timestamp,10 metre V wind component,Mean wave direction,Mean wave period,2 metre dewpoint temperature,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Total precipitation
2017-05-12 05:00:00+00:00,1.5398969650268555,49.72271728515625,5.697989463806152,282.932861328125,283.700927734375,0.9078779816627502,-2.009514808654785,
2017-05-12 06:00:00+00:00,2.415273666381836,48.337615966796875,5.780367851257324,282.931884765625,283.703857421875,0.9021454453468323,-2.2758779525756836,6.103646228439175e-06
2017-05-12 07:00:00+00:00,3.2986040115356445,47.42686462402344,5.832405090332031,282.93212890625,283.948486328125,0.8986650705337524,-1.8551092147827148,
2017-05-12 08:00:00+00:00,3.8377933502197266,46.865386962890625,5.860245704650879,283.03564453125,284.29248046875,0.8965051174163818,-1.038228988647461,
2017-05-12 09:00:00+00:00,4.047918319702148,46.615570068359375,5.883339881896973,283.228271484375,284.626708984375,0.8933106064796448,-0.9006897807121277,
2017-05-12 10:00:00+00:00,4.316906929016113,46.18463134765625,5.932372093200684,283.43408203125,284.99462890625,0.8845686316490173,-0.4890323281288147,
2017-05-12 11:00:00+00:00,5.032636642456055,46.723236083984375,5.917912483215332,283.572998046875,285.35693359375,0.8825857639312744,-1.2458906173706055,
2017-05-12 12:00:00+00:00,5.451287269592285,49.36224365234375,5.853919982910156,283.611083984375,285.5078125,0.8872947692871094,-1.3818435668945312,
2017-05-12 13:00:00+00:00,5.423741340637207,55.143280029296875,5.754391670227051,283.67529296875,285.596923828125,0.8990280032157898,-1.911606788635254,
2017-05-12 14:00:00+00:00,5.023435592651367,62.056243896484375,5.671511650085449,283.781005859375,285.59912109375,0.9096111059188843,-2.8992395401000977,
2017-05-12 15:00:00+00:00,5.301011085510254,68.25762939453125,5.597253799438477,283.73046875,285.594482421875,0.9189440608024597,-3.6697397232055664,
2017-05-12 16:00:00+00:00,5.824441909790039,74.27597045898438,5.493610382080078,283.5732421875,285.6328125,0.9325576424598694,-3.0422935485839844,
2017-05-12 17:00:00+00:00,5.971280097961426,80.00827026367188,5.384459495544434,283.438232421875,285.748046875,0.9438538551330566,-1.7812042236328125,
2017-05-12 18:00:00+00:00,5.9326066970825195,82.97010803222656,5.353715896606445,283.40087890625,285.814697265625,0.9339578151702881,-1.2575292587280273,1.716791302897036e-05
2017-05-12 19:00:00+00:00,6.379460334777832,85.54243469238281,5.40242862701416,283.438232421875,285.841552734375,0.9459728002548218,-0.5655635595321655,
2017-05-12 20:00:00+00:00,6.2745361328125,89.01066589355469,5.363373756408691,283.511474609375,285.797119140625,0.9413049221038818,-0.3545662760734558,
2017-05-12 21:00:00+00:00,6.905848503112793,92.35227966308594,5.306830406188965,283.51513671875,285.6376953125,0.9342940449714661,-0.43536144495010376,
2017-05-12 22:00:00+00:00,7.337244033813477,96.02888488769531,5.259426116943359,283.112548828125,285.659912109375,0.9290500283241272,-0.5521019101142883,
