index,location_key,latitude,longitude,start,end,duration,distance_centroid
63,location_66,53.64639945454545,0.3262602436363637,2015-02-06 18:10:16+00:00,2015-02-09 01:05:19+00:00,2 days 06:55:03,1993.1833042266453
64,location_67,53.655300000000004,0.27945498,2015-02-10 04:02:28+00:00,2015-02-10 18:11:54+00:00,0 days 14:09:26,1710.2715626764743
65,location_68,53.65456714285714,0.28823815238095235,2015-02-10 20:22:43+00:00,2015-02-11 16:01:20+00:00,0 days 19:38:37,1328.1229742586438
66,location_69,53.65384,0.2970805705882353,2015-02-11 17:17:16+00:00,2015-02-12 09:15:36+00:00,0 days 15:58:20,1134.9252630296287
67,location_7,53.64074696969697,0.28788060606060606,2014-05-17 02:19:00+00:00,2014-05-18 05:06:00+00:00,1 days 02:47:00,646.2443355522021
68,location_70,53.65915999999999,0.29467898648648644,2015-03-08 13:07:41+00:00,2015-03-10 02:20:53+00:00,1 days 13:13:12,1729.1916131860116
69,location_71,53.66301999999999,0.3099097733333334,2015-03-10 04:19:14+00:00,2015-03-10 19:04:17+00:00,0 days 14:45:03,2331.9166157951768
70,location_72,53.662366666666664,0.3192119625,2015-03-10 20:02:13+00:00,2015-03-11 18:07:21+00:00,0 days 22:05:08,2568.8451141369333
71,location_73,53.65703878787879,0.32157477272727275,2015-03-11 20:11:57+00:00,2015-03-13 04:08:19+00:00,1 days 07:56:22,2230.7133958732584
72,location_74,53.65238000000003,0.31465548,2015-03-13 05:22:02+00:00,2015-03-16 20:09:51+00:00,3 days 14:47:49,1547.5062516175424
73,location_75,53.65165,0.32344361875,2015-03-16 22:05:41+00:00,2015-03-17 13:13:28+00:00,0 days 15:07:47,1993.6093346405557
74,location_76,53.661350625,0.26831105625,2015-03-23 14:07:07+00:00,2015-03-24 05:12:06+00:00,0 days 15:04:59,2701.8031255785836
75,location_77,53.66063,0.27710851249999996,2015-03-24 08:01:14+00:00,2015-03-25 06:07:34+00:00,0 days 22:06:20,2276.323849950622
76,location_78,53.66449,0.2923550708333333,2015-03-25 08:09:13+00:00,2015-03-27 08:19:01+00:00,2 days 00:09:48,2333.3535468532014
77,location_79,53.66834,0.3075901545454545,2015-03-27 10:11:46+00:00,2015-03-28 18:14:25+00:00,1 days 08:02:39,2843.9113210162955
78,location_8,53.62621,0.285070825,2014-05-21 13:18:00+00:00,2014-05-22 23:20:00+00:00,1 days 10:02:00,2076.830256504103
79,location_80,53.66161999999998,0.3280057371681415,2015-03-28 20:13:08+00:00,2015-04-02 21:01:14+00:00,5 days 00:48:06,2887.898865818097
80,location_81,53.66696000000001,0.3257128333333333,2015-04-07 07:18:35+00:00,2015-04-09 05:11:20+00:00,1 days 21:52:45,3234.049574776422
81,location_82,53.65630999999999,0.330373394736842,2015-04-09 07:05:18+00:00,2015-04-10 01:08:11+00:00,0 days 18:02:53,2646.3670138811117
82,location_83,53.66761000000001,0.3163945292307692,2015-04-10 07:22:31+00:00,2015-04-12 21:14:14+00:00,2 days 13:51:43,2973.601036389472
83,location_84,53.65984107142856,0.28593844285714287,2015-04-13 01:06:12+00:00,2015-04-14 06:11:48+00:00,1 days 05:05:36,1928.285683719541
84,location_9,53.625493437500005,0.29297627890625,2014-05-23 01:16:00+00:00,2014-06-29 23:18:00+00:00,37 days 22:02:00,2030.4590458114847
