timestamp,2 metre temperature,Significant height of combined wind waves and swell,10 metre U wind component,Mean wave direction,2 metre dewpoint temperature,Total precipitation,Mean wave period,10 metre V wind component
2017-02-01 00:00:00+00:00,279.1796875,1.399348258972168,-4.213974952697754,137.9268798828125,277.8623046875,,5.086660385131836,8.61240291595459
2017-02-01 01:00:00+00:00,279.26904296875,1.4021520614624023,-4.654129981994629,138.0642852783203,278.057373046875,,5.039301872253418,8.47665786743164
2017-02-01 02:00:00+00:00,279.3046875,1.4288358688354492,-5.346789360046387,137.9599609375,278.20068359375,,5.00069522857666,8.398967742919922
2017-02-01 03:00:00+00:00,279.331787109375,1.4621667861938477,-5.324063301086426,138.10365295410156,278.265625,,4.987114906311035,9.149789810180664
2017-02-01 04:00:00+00:00,279.402587890625,1.4756851196289062,-4.707071304321289,138.50624084472656,278.3876953125,,4.999195098876953,9.243304252624512
2017-02-01 05:00:00+00:00,279.540771484375,1.4868659973144531,-4.6288299560546875,139.5530242919922,278.6025390625,,5.006377220153809,9.12961196899414
2017-02-01 06:00:00+00:00,279.7509765625,1.482527732849121,-4.437384605407715,140.26995849609375,278.927734375,0.00040634232573211193,5.010715484619141,9.076210021972656
2017-02-01 07:00:00+00:00,279.96435546875,1.476567268371582,-4.058487892150879,140.6810760498047,279.27001953125,,5.006189346313477,9.020777702331543
2017-02-01 08:00:00+00:00,280.17529296875,1.4684505462646484,-3.767465591430664,141.2898712158203,279.59375,,4.997223854064941,8.992100715637207
2017-02-01 09:00:00+00:00,280.384521484375,1.4685287475585938,-3.581051826477051,142.46505737304688,279.888916015625,,4.980913162231445,8.969873428344727
2017-02-01 10:00:00+00:00,280.467529296875,1.3981943130493164,-3.037027359008789,142.00320434570312,280.006591796875,,5.012725830078125,8.383773803710938
2017-02-01 11:00:00+00:00,280.607177734375,1.3554582595825195,-3.003312110900879,142.0986328125,280.1328125,,4.998309135437012,8.65717887878418
2017-02-01 12:00:00+00:00,280.670654296875,1.3371953964233398,-2.9926586151123047,142.69276428222656,280.1953125,,4.958146095275879,8.916379928588867
2017-02-01 13:00:00+00:00,280.753662109375,1.3312511444091797,-2.6501598358154297,143.48802185058594,280.255859375,,4.926532745361328,8.978719711303711
2017-02-01 14:00:00+00:00,280.806640625,1.3103771209716797,-2.3605432510375977,143.65138244628906,280.2978515625,,4.930726051330566,8.766338348388672
2017-02-01 15:00:00+00:00,280.77001953125,1.2731752395629883,-1.5935792922973633,143.07192993164062,280.26318359375,,4.955497741699219,8.409610748291016
2017-02-01 16:00:00+00:00,280.802734375,1.2272930145263672,-1.1422414779663086,142.4752655029297,280.2724609375,,4.978069305419922,7.944408416748047
2017-02-01 17:00:00+00:00,280.92431640625,1.1856679916381836,-1.613626480102539,142.14517211914062,280.328857421875,,4.971928596496582,7.937033653259277
2017-02-01 18:00:00+00:00,281.094482421875,1.155726432800293,-1.0002365112304688,142.6931915283203,280.392333984375,4.196392183075659e-06,4.922365188598633,8.207406997680664
2017-02-01 19:00:00+00:00,281.199462890625,1.251133918762207,-0.5556889772415161,145.19374084472656,280.386474609375,,5.02945613861084,8.39992618560791
2017-02-01 20:00:00+00:00,281.18310546875,1.2145719528198242,-0.6502771973609924,147.2469940185547,280.326171875,,4.947518348693848,8.473721504211426
2017-02-01 21:00:00+00:00,281.183837890625,1.0870428085327148,-0.9285604357719421,149.03334045410156,280.274169921875,,4.677764892578125,8.747675895690918
2017-02-01 22:00:00+00:00,281.211181640625,1.0639362335205078,-0.9034883379936218,151.00047302246094,280.2958984375,,4.604028701782227,8.25162410736084
2017-02-01 23:00:00+00:00,281.2021484375,1.0708494186401367,-0.8429996967315674,154.14260864257812,280.246337890625,,4.509154319763184,8.961578369140625
2017-02-02 00:00:00+00:00,281.2197265625,1.092757225036621,-0.49414193630218506,157.659912109375,280.09423828125,,4.436317443847656,9.112281799316406
2017-02-02 01:00:00+00:00,281.271728515625,1.0974597930908203,-0.8812853693962097,159.37979125976562,279.9638671875,,4.417341232299805,8.815274238586426
2017-02-02 02:00:00+00:00,281.257568359375,1.0929794311523438,-1.2071008682250977,160.12059020996094,279.9501953125,,4.416694641113281,8.783087730407715
2017-02-02 03:00:00+00:00,281.2119140625,1.1058721542358398,-1.8581171035766602,160.31411743164062,279.9560546875,,4.408659934997559,8.907313346862793
2017-02-02 04:00:00+00:00,281.2109375,1.132807731628418,-2.0537118911743164,160.16444396972656,279.966552734375,,4.404016494750977,9.086512565612793
2017-02-02 05:00:00+00:00,281.213134765625,1.178236961364746,-1.444899559020996,161.02259826660156,279.942626953125,,4.403444290161133,9.660629272460938
2017-02-02 06:00:00+00:00,281.14794921875,1.2406044006347656,-0.6493195295333862,163.0499725341797,279.836181640625,4.5199296437203884e-05,4.41588020324707,10.118504524230957
2017-02-02 07:00:00+00:00,281.052001953125,1.2787466049194336,-0.8838805556297302,164.09164428710938,279.684326171875,,4.456891059875488,9.96210765838623
2017-02-02 08:00:00+00:00,280.923095703125,1.2818536758422852,-2.239415168762207,162.93377685546875,279.412109375,,4.506106376647949,9.456212043762207
2017-02-02 09:00:00+00:00,280.87646484375,1.3006362915039062,-3.0744333267211914,160.94439697265625,279.026123046875,,4.533349990844727,9.773553848266602
2017-02-02 10:00:00+00:00,281.310546875,1.3301515579223633,-2.8777170181274414,160.05191040039062,279.2373046875,,4.551666259765625,9.737281799316406
2017-02-02 11:00:00+00:00,281.51171875,1.3924789428710938,-3.490166664123535,159.1374053955078,279.57568359375,,4.586082458496094,10.05193042755127
2017-02-02 12:00:00+00:00,281.781982421875,1.4488239288330078,-3.5145998001098633,158.0166473388672,279.75439453125,,4.646324157714844,10.309825897216797
2017-02-02 13:00:00+00:00,282.052001953125,1.520585060119629,-3.4804763793945312,157.66094970703125,279.63623046875,,4.711009979248047,10.18792724609375
2017-02-02 14:00:00+00:00,282.197998046875,1.5396080017089844,-4.230055809020996,156.90806579589844,279.50048828125,,4.78171443939209,9.806419372558594
2017-02-02 15:00:00+00:00,282.12939453125,1.5617828369140625,-3.734437942504883,155.35511779785156,279.4287109375,,4.833240509033203,10.914608001708984
2017-02-02 16:00:00+00:00,282.010009765625,1.6202144622802734,-2.4212026596069336,156.6651153564453,279.401123046875,,4.863378524780273,11.318998336791992
2017-02-02 17:00:00+00:00,281.976806640625,1.6392192840576172,-1.7385444641113281,158.7074432373047,279.487060546875,,4.895334243774414,10.993158340454102
2017-02-02 18:00:00+00:00,281.91845703125,1.6338062286376953,-1.7411603927612305,160.24111938476562,279.644775390625,5.6648103054612875e-05,4.919493675231934,10.572198867797852
2017-02-02 19:00:00+00:00,281.86328125,1.592085838317871,-2.2808637619018555,161.16380310058594,279.7607421875,,4.895617485046387,10.217574119567871
2017-02-02 20:00:00+00:00,281.83837890625,1.5885381698608398,-2.2464027404785156,161.71197509765625,279.801025390625,,4.902730941772461,10.90926456451416
2017-02-02 21:00:00+00:00,281.79150390625,1.5741987228393555,-1.7707033157348633,162.70639038085938,279.76513671875,,4.8317461013793945,11.37198543548584
