timestamp,2 metre temperature,Mean wave period,10 metre U wind component,Total precipitation,Significant height of combined wind waves and swell,2 metre dewpoint temperature,Mean wave direction,10 metre V wind component
2017-08-09 05:00:00+00:00,288.595458984375,5.033270835876465,-2.1610021591186523,,1.1442699432373047,287.047607421875,14.50825309753418,-6.430501937866211
2017-08-09 06:00:00+00:00,288.677490234375,5.125580787658691,-3.1810436248779297,0.0028345983009785414,1.1682977676391602,287.030517578125,13.584434509277344,-6.134146690368652
2017-08-09 07:00:00+00:00,288.741455078125,5.1929521560668945,-2.9739723205566406,,1.1975860595703125,287.030029296875,12.334253311157227,-6.259016036987305
2017-08-09 08:00:00+00:00,288.89794921875,5.243744850158691,-1.9449195861816406,,1.2304019927978516,287.133544921875,10.838449478149414,-6.994741439819336
2017-08-09 09:00:00+00:00,289.03515625,5.288790702819824,-1.1907405853271484,,1.276017189025879,287.29150390625,8.957409858703613,-8.001150131225586
2017-08-09 10:00:00+00:00,288.57763671875,5.232154846191406,1.287297248840332,,1.4036693572998047,287.09912109375,4.832785606384277,-9.8358154296875
2017-08-09 11:00:00+00:00,288.421142578125,5.264599800109863,0.5119490623474121,,1.573028564453125,287.111083984375,1.7153501510620117,-9.520440101623535
2017-08-09 12:00:00+00:00,288.435302734375,5.396374702453613,0.1680545210838318,,1.6979541778564453,287.073486328125,0.2543354034423828,-9.81654167175293
2017-08-09 13:00:00+00:00,288.466796875,5.855039596557617,-0.6862806677818298,,1.9466638565063477,286.965087890625,359.177978515625,-10.344802856445312
2017-08-09 14:00:00+00:00,288.442626953125,6.013946533203125,-0.967207670211792,,1.929886817932129,286.935546875,358.292724609375,-10.389402389526367
2017-08-09 15:00:00+00:00,288.6875,6.098003387451172,-1.2880096435546875,,1.9135618209838867,286.7236328125,357.77294921875,-10.36851692199707
2017-08-09 16:00:00+00:00,288.75244140625,6.098573684692383,-1.3436355590820312,,1.914052963256836,286.41064453125,357.82080078125,-10.240191459655762
2017-08-09 17:00:00+00:00,288.704345703125,6.047152519226074,-1.4446353912353516,,1.9356889724731445,286.303955078125,358.490966796875,-10.355704307556152
2017-08-09 18:00:00+00:00,288.69091796875,5.978906631469727,-2.300413131713867,0.0003295822534710169,1.9622926712036133,285.99609375,359.634765625,-11.391607284545898
2017-08-09 19:00:00+00:00,288.734130859375,5.955388069152832,-2.5982532501220703,,1.9918212890625,285.736328125,0.7935953140258789,-11.148839950561523
2017-08-09 20:00:00+00:00,288.705078125,5.924762725830078,-1.960886001586914,,1.9741621017456055,285.574462890625,1.5812463760375977,-10.904030799865723
2017-08-09 21:00:00+00:00,288.654541015625,5.910988807678223,-1.4244108200073242,,1.9253082275390625,285.42724609375,1.8779048919677734,-10.486725807189941
2017-08-09 22:00:00+00:00,288.49267578125,5.917376518249512,-1.3521203994750977,,1.8373517990112305,285.749267578125,2.391796112060547,-9.84571647644043
2017-08-09 23:00:00+00:00,288.413818359375,5.887087821960449,-1.3151445388793945,,1.7700071334838867,285.79638671875,3.1560277938842773,-9.48418140411377
2017-08-10 00:00:00+00:00,288.35107421875,5.863144874572754,-1.5158538818359375,,1.6984033584594727,285.794921875,3.8988418579101562,-8.800375938415527
2017-08-10 01:00:00+00:00,288.301025390625,5.84238338470459,-1.6103763580322266,,1.6286754608154297,285.784912109375,4.462180137634277,-8.322155952453613
2017-08-10 02:00:00+00:00,288.25048828125,5.818244934082031,-1.264042854309082,,1.5665721893310547,285.74365234375,4.683405876159668,-8.319114685058594
2017-08-10 03:00:00+00:00,288.115966796875,5.7561140060424805,-0.6256122589111328,,1.5310420989990234,285.6865234375,4.577812194824219,-8.70152759552002
2017-08-10 04:00:00+00:00,287.9873046875,5.6940155029296875,-0.686133086681366,,1.5046825408935547,285.60302734375,4.700262069702148,-8.742262840270996
